,Ubicazione,Circoscrizione,Provincia,Municipio,Full Address,Latitude,Longitude,Community ID Coaliione 1,Community ID Coaliione 2,Community ID Coaliione 3,Quartiere,Media Voti Coal 1,Media Voti Coal 2,Media Voti Coal 3,Popolazione residente totale,Indice di vecchiaia,Incidenza dei giovani fino a 24 anni,Indice di non completamento del ciclo di scuola secondaria di primo grado,Indice di adulti con diploma o titolo terziario,Tasso di occupazione (20-64 anni),Tasso di disoccupazione (15 anni e più),Incidenza dei giovani che non studiano e non lavorano,Incidenza delle famiglie con potenziale disagio economico,Tasso di alloggi impropri,"Incidenza percentuale della popolazione di 67 anni  e oltre che vive da sola, senza casa di proprietà ",Percentuale di famiglie che non vivono in abitazione di proprietà,"Incidenza percentuale di lavoratori precari  35-64 anni che hanno un rapporto di lavoro dipendente di tipo ""interinale"" o ""occasionale"" sul totale degli occupati 35-64 anni","Uscita precoce dal sistema di istruzione (18-24 anni, totale) ",Indice di affollamento delle abitazioni occupate,Ospedali con pronto soccorso
10,VIA CALDAROLA N. 59 (poliv.) -istituto tecnico- LENOCI (sede),V - Japigia – Torre a Mare,8,1,VIA CALDAROLA N. 59 (poliv.) ,4110.06079368068,1691.35422544428,5,1,0,Japigia,1.414225941422594,0.2288401253918495,0.3743589743589744,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
11,VIA CALDAROLA  N. 59 (poliv.) -ist.tecn.comm. LENOCI (sede),V - Japigia – Torre a Mare,8,1,VIA CALDAROLA  N. 59 (poliv.) ,4110.06079368068,1691.35422544428,5,1,1,Japigia,1.288702928870293,0.2695924764890282,0.5948717948717949,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
12,VIA CALDAROLA N. 61 (poliv.) -ist.tecn.nautico- CARACCIOLO,V - Japigia – Torre a Mare,8,1,VIA CALDAROLA N. 61 (poliv.) ,4110.06079368068,1691.35422544428,5,1,0,Japigia,0.7949790794979079,0.1755485893416928,0.3743589743589744,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
13,VIA CALDAROLA N. 59  (poliv.) -ist.tecn.comm. LENOCI (sede),V - Japigia – Torre a Mare,8,1,VIA CALDAROLA N. 59  (poliv.) ,4110.06079368068,1691.35422544428,5,1,0,Japigia,1.853556485355649,0.3260188087774294,0.6,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
14,VIA G. ROCCA N. 9/A -istituto ipsia- E. MAJORANA,V - Japigia – Torre a Mare,8,1,VIA G. ROCCA N. 9/A ,4110.13910207041,1690.44943697846,1,0,1,Japigia,0.2761506276150628,0.1473354231974922,0.09743589743589744,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
15,VIA G. ROCCA N. 9/A -istituto ipsia- E. MAJORANA,V - Japigia – Torre a Mare,8,1,VIA G. ROCCA N. 9/A ,4110.13910207041,1690.44943697846,5,0,1,Japigia,0.502092050209205,0.1473354231974922,0.2871794871794872,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
16,VIA G. ROCCA N. 9/A -istituto ipsia- E. MAJORANA,V - Japigia – Torre a Mare,8,1,VIA G. ROCCA N. 9/A ,4110.14718675214,1690.42797930757,5,1,3,Japigia,0.401673640167364,0.1755485893416928,0.1487179487179487,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
17,VIA G. APPULO N. 23 (canc) -scuola materna-,V - Japigia – Torre a Mare,8,1,VIA G. APPULO N. 23 (canc) ,4110.36698752343,1689.78902814304,1,0,1,Japigia,0.3472803347280335,0.1567398119122257,0.06153846153846154,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
18,VIA G. APPULO N. 23 (canc) -scuola materna-,V - Japigia – Torre a Mare,8,1,VIA G. APPULO N. 23 (canc) ,4110.37183816535,1689.78366372531,5,0,0,Japigia,0.401673640167364,0.1661442006269593,0.1846153846153846,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
19,VIA DIVISIONE AQUI N. 20 (prol.Via Peucetia) -succ. istituto SANTARELLA,V - Japigia – Torre a Mare,8,1,VIA DIVISIONE AQUI N. 20 (prol.Via Peucetia) ,4111.19416890723,1690.11064121142,5,1,0,Japigia,0.8870292887029289,0.3040752351097178,0.3897435897435897,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
20,VIA CADUTI PARTIGIANI EL/9 (canc) -scuola elementare- RODARI,V - Japigia – Torre a Mare,8,1,VIA CADUTI PARTIGIANI EL/9 (canc) ,4110.80317294864,1689.69075102659,5,1,1,Japigia,0.5983263598326359,0.1598746081504702,0.1846153846153846,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
21,VIA CADUTI PARTIGIANI EL/9 (canc) -scuola elementare- RODARI,V - Japigia – Torre a Mare,8,1,VIA CADUTI PARTIGIANI EL/9 (canc) ,4110.80317294864,1689.69075102659,5,1,2,Japigia,0.502092050209205,0.1724137931034483,0.2205128205128205,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
22,VIALE JAPIGIA N. 140/A -edificio scolastico,V - Japigia – Torre a Mare,8,1,VIALE JAPIGIA N. 140/A ,4111.49530131577,1689.53506372536,5,0,1,Japigia,1.062761506276151,0.2382445141065831,0.1794871794871795,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
23,VIALE JAPIGIA N. 140/A -edificio scolastico,V - Japigia – Torre a Mare,8,1,VIALE JAPIGIA N. 140/A ,4111.49530131577,1689.53506372536,5,1,0,Japigia,0.99581589958159,0.225705329153605,0.3794871794871795,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
24,MUNGIVACCA-PIAZZALE G. A. PUGLIESE- edificio scolastico,VI - Carrassi – San Pasquale,10,2,PIAZZALE G. A. PUGLIESE,4109.22428169685,1689.03520237589,4,3,0,San Pasquale,0.6192468619246861,0.231974921630094,0.3179487179487179,19726,269.4798822374877,19.547804927506842,3.7827582117870273,75.42879167469647,63.91569999114496,9.829645259089935,17.65746638358103,1.8077601410934743,0.12308380888441312,7.174706120794487,25.451940035273367,1.1478260869565218,8.009331259720062,0.37562747497326304,2
25,VIALE PEUCETIA N. 50 (canc) -edificio scolastico,V - Japigia – Torre a Mare,8,1,VIALE PEUCETIA N. 50 (canc) ,4111.41437170052,1688.98458409498,5,1,3,Japigia,0.7280334728033473,0.2884012539184953,0.4717948717948718,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
26,VIALE PEUCETIA N. 50 (canc.) - edificio scolastico,V - Japigia – Torre a Mare,8,1,VIALE PEUCETIA N. 50 (canc.) ,4111.41679663507,1688.98136544434,3,3,1,Japigia,0.8870292887029289,0.1504702194357367,0.2564102564102564,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
27,VIA PEUCETIA N. 50 (canc) -edificio scolastico-,V - Japigia – Torre a Mare,8,1,VIA PEUCETIA N. 50 (canc) ,4111.41679663507,1688.98136544434,5,0,1,Japigia,0.6652719665271967,0.2225705329153605,0.1948717948717949,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
28,VIALE PEUCETIA N. 50 (canc) -edificio scolastico,V - Japigia – Torre a Mare,8,1,VIALE PEUCETIA N. 50 (canc) ,4111.41275507699,1688.97707391017,5,0,0,Japigia,0.7782426778242678,0.2163009404388715,0.3384615384615385,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
29,VIALE PEUCETIA N. 50 (canc) -edificio scolastico,V - Japigia – Torre a Mare,8,1,VIALE PEUCETIA N. 50 (canc) ,4111.42604167035,1688.95649544435,5,1,3,Japigia,0.7698744769874477,0.3009404388714734,0.2461538461538462,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
30,VIALE PEUCETIA N. 50 (canc.) -edificio scolastico,V - Japigia – Torre a Mare,8,1,VIALE PEUCETIA N. 50 (canc.) ,4111.42846660059,1688.94683949245,1,3,0,Japigia,1.158995815899582,0.231974921630094,0.3076923076923077,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
31,PIAZZA GRAMSCI N. 1 -istituti professionale- SANTARELLA,VII - Madonnella,1,1,PIAZZA GRAMSCI N. 1 ,4111.82896584073,1688.9229581431,3,1,0,Madonnella,1.117154811715481,0.3166144200626959,0.764102564102564,10959,212.22672064777325,20.293822429053744,5.742102125968607,65.37455021262676,61.01874244256348,11.123368647835589,25.557011795543904,2.6638558834802604,0.19485580670303976,11.216566005176878,38.060559601379836,1.0999083409715857,14.992721979621543,0.4160751087703229,0
32,PIAZZA GRAMSCI N. 1 -istituti professionale- SANTARELLA,VII - Madonnella,1,1,PIAZZA GRAMSCI N. 1 ,4111.82896584073,1688.9229581431,3,1,0,Madonnella,1.092050209205021,0.3197492163009404,0.6307692307692307,10959,212.22672064777325,20.293822429053744,5.742102125968607,65.37455021262676,61.01874244256348,11.123368647835589,25.557011795543904,2.6638558834802604,0.19485580670303976,11.216566005176878,38.060559601379836,1.0999083409715857,14.992721979621543,0.4160751087703229,0
33,PIAZZA G. POERIO N. 2 -istituto tecnico industriale- MARCONI,VII - Madonnella,1,1,PIAZZA G. POERIO N. 2 ,4111.75489254816,1688.82546256082,1,1,0,Madonnella,0.99581589958159,0.3448275862068966,0.6,10959,212.22672064777325,20.293822429053744,5.742102125968607,65.37455021262676,61.01874244256348,11.123368647835589,25.557011795543904,2.6638558834802604,0.19485580670303976,11.216566005176878,38.060559601379836,1.0999083409715857,14.992721979621543,0.4160751087703229,0
34,PIAZZA G. POERIO N. 2 -istituto tecnico industriale- MARCONI,VII - Madonnella,1,1,PIAZZA G. POERIO N. 2 ,4111.75489254816,1688.82546256082,1,3,0,Madonnella,1.255230125523012,0.3260188087774294,0.9025641025641026,10959,212.22672064777325,20.293822429053744,5.742102125968607,65.37455021262676,61.01874244256348,11.123368647835589,25.557011795543904,2.6638558834802604,0.19485580670303976,11.216566005176878,38.060559601379836,1.0999083409715857,14.992721979621543,0.4160751087703229,0
35,PIAZZA POERIO N. 2 -istit.tecn.industr. MARCONI,VII - Madonnella,1,1,PIAZZA POERIO N. 2 ,4111.75875562444,1688.82407679373,3,1,0,Madonnella,0.8242677824267782,0.2633228840125392,0.517948717948718,10959,212.22672064777325,20.293822429053744,5.742102125968607,65.37455021262676,61.01874244256348,11.123368647835589,25.557011795543904,2.6638558834802604,0.19485580670303976,11.216566005176878,38.060559601379836,1.0999083409715857,14.992721979621543,0.4160751087703229,0
36,VIA M. VITERBO N. 2 - istituto scolastico - PEROTTI (Succ.),V - Japigia – Torre a Mare,8,1,VIA M. VITERBO N. 2 ,4111.43994332384,1688.77021562916,5,1,1,Japigia,0.8326359832635983,0.2915360501567398,0.3794871794871795,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
37,VIA M. VITERBO N. 2 -istituto scolastico- PEROTTI (succ.),V - Japigia – Torre a Mare,8,1,VIA M. VITERBO N. 2 ,4111.4407516323,1688.75734102663,5,0,0,Japigia,0.8702928870292888,0.1880877742946709,0.2358974358974359,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
38,VIA M. VITERBO N. 2 -istituto scolastico- PEROTTI (succ.),V - Japigia – Torre a Mare,8,1,VIA M. VITERBO N. 2 ,4111.4407516323,1688.75734102663,5,1,1,Japigia,0.702928870292887,0.3573667711598746,0.3487179487179487,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
39,VIA HANHEMANN N.18-case di cura riunite MATER DEI IRCCS ONCOLOG.,VI - Carrassi – San Pasquale,10,2,VIA HANHEMANN N.18,4109.84267322909,1688.641048143,0,0,1,San Pasquale,0.6150627615062761,0.1567398119122257,0.3384615384615385,19726,269.4798822374877,19.547804927506842,3.7827582117870273,75.42879167469647,63.91569999114496,9.829645259089935,17.65746638358103,1.8077601410934743,0.12308380888441312,7.174706120794487,25.451940035273367,1.1478260869565218,8.009331259720062,0.37562747497326304,2
40,VIA OBERDAN N. 8 -scuola media A. D'AOSTA,VI - Carrassi – San Pasquale,10,2,VIA OBERDAN N. 8 ,4111.66857135022,1688.59758102663,5,3,0,San Pasquale,0.4644351464435146,0.219435736677116,0.3435897435897436,19726,269.4798822374877,19.547804927506842,3.7827582117870273,75.42879167469647,63.91569999114496,9.829645259089935,17.65746638358103,1.8077601410934743,0.12308380888441312,7.174706120794487,25.451940035273367,1.1478260869565218,8.009331259720062,0.37562747497326304,2
41,VIALE EINAUDI N. 66 -istituto tecnico commerciale- G. CESARE,VI - Carrassi – San Pasquale,10,2,VIALE EINAUDI N. 66 ,4110.35643003716,1688.52107391012,4,3,0,San Pasquale,1.02928870292887,0.2821316614420062,0.4615384615384616,19726,269.4798822374877,19.547804927506842,3.7827582117870273,75.42879167469647,63.91569999114496,9.829645259089935,17.65746638358103,1.8077601410934743,0.12308380888441312,7.174706120794487,25.451940035273367,1.1478260869565218,8.009331259720062,0.37562747497326304,2
42,VIALE EINAUDI N. 66 -istituto tecnico commerciale- G. CESARE,VI - Carrassi – San Pasquale,10,2,VIALE EINAUDI N. 66 ,4110.35643003716,1688.52107391012,4,3,0,San Pasquale,0.6485355648535565,0.1379310344827586,0.3282051282051282,19726,269.4798822374877,19.547804927506842,3.7827582117870273,75.42879167469647,63.91569999114496,9.829645259089935,17.65746638358103,1.8077601410934743,0.12308380888441312,7.174706120794487,25.451940035273367,1.1478260869565218,8.009331259720062,0.37562747497326304,2
43,VIALE EINAUDI N. 66 - istituto tecnico comm.le  GIULIO CESARE,VI - Carrassi – San Pasquale,10,2,VIALE EINAUDI N. 66 ,4110.34349495374,1688.51892814303,3,3,0,San Pasquale,1.129707112970711,0.2445141065830721,0.5435897435897435,19726,269.4798822374877,19.547804927506842,3.7827582117870273,75.42879167469647,63.91569999114496,9.829645259089935,17.65746638358103,1.8077601410934743,0.12308380888441312,7.174706120794487,25.451940035273367,1.1478260869565218,8.009331259720062,0.37562747497326304,2
44,VIALE L. EINAUDI N. 66 -ist.tec. commerciale- G. CESARE,VI - Carrassi – San Pasquale,10,2,VIALE L. EINAUDI N. 66 ,4110.34349495374,1688.51892814303,3,3,0,San Pasquale,1.03765690376569,0.231974921630094,0.5897435897435898,19726,269.4798822374877,19.547804927506842,3.7827582117870273,75.42879167469647,63.91569999114496,9.829645259089935,17.65746638358103,1.8077601410934743,0.12308380888441312,7.174706120794487,25.451940035273367,1.1478260869565218,8.009331259720062,0.37562747497326304,2
45,VIA RAFFAELE BOVIO S.N.(canc) -liceo scientifico- FERMI,VI - Carrassi – San Pasquale,10,2,VIA RAFFAELE BOVIO S.N.(canc) ,4109.75693018578,1688.38999518601,4,3,0,San Pasquale,1.158995815899582,0.2100313479623825,0.4666666666666667,19726,269.4798822374877,19.547804927506842,3.7827582117870273,75.42879167469647,63.91569999114496,9.829645259089935,17.65746638358103,1.8077601410934743,0.12308380888441312,7.174706120794487,25.451940035273367,1.1478260869565218,8.009331259720062,0.37562747497326304,2
46,SANTO SPIRITO-VIA DALMAZIA N. 01/A -scuola media-,I - Palese – Santo Spirito,4,5,VIA DALMAZIA N. 01/A ,4112.02016485184,1688.38913391019,2,2,2,Santo Spirito,0.6401673640167364,0.4764890282131661,0.3641025641025641,12076,166.6252330640149,22.95462073534283,2.7303754266211606,65.25743620715689,60.03337505214852,10.699222584967567,19.719101123595507,2.572729071838512,0.0996810207336523,8.018667798048366,30.833168414803087,1.3493253373313343,10.181818181818182,0.41801739130434784,0
47,SANTO SPIRITO-VIA DALMAZIA N. 01/A -scuola media-,I - Palese – Santo Spirito,4,5,VIA DALMAZIA N. 01/A ,4112.02016485184,1688.38913391019,1,2,2,Santo Spirito,0.6652719665271967,0.329153605015674,0.2717948717948718,12076,166.6252330640149,22.95462073534283,2.7303754266211606,65.25743620715689,60.03337505214852,10.699222584967567,19.719101123595507,2.572729071838512,0.0996810207336523,8.018667798048366,30.833168414803087,1.3493253373313343,10.181818181818182,0.41801739130434784,0
48,SANTO SPIRITO-VIA DALMAZIA N. 01/A -scuola media-,I - Palese – Santo Spirito,4,5,VIA DALMAZIA N. 01/A ,4112.02016485184,1688.38913391019,2,2,2,Santo Spirito,0.8828451882845189,0.4921630094043887,0.6666666666666666,12076,166.6252330640149,22.95462073534283,2.7303754266211606,65.25743620715689,60.03337505214852,10.699222584967567,19.719101123595507,2.572729071838512,0.0996810207336523,8.018667798048366,30.833168414803087,1.3493253373313343,10.181818181818182,0.41801739130434784,0
49,VIA A. OMODEO N. 27 -nuovo edificio scolastico-,VI - Carrassi – San Pasquale,10,2,VIA A. OMODEO N. 27 ,4110.51937189618,1688.0796454443,5,3,0,San Pasquale,0.8326359832635983,0.1786833855799373,0.6871794871794872,19726,269.4798822374877,19.547804927506842,3.7827582117870273,75.42879167469647,63.91569999114496,9.829645259089935,17.65746638358103,1.8077601410934743,0.12308380888441312,7.174706120794487,25.451940035273367,1.1478260869565218,8.009331259720062,0.37562747497326304,2
50,VIA A. OMODEO N. 27 -nuovo edificio scolastico-,VI - Carrassi – San Pasquale,10,2,VIA A. OMODEO N. 27 ,4110.51937189618,1688.0796454443,4,3,0,San Pasquale,0.7824267782426778,0.1786833855799373,0.3692307692307693,19726,269.4798822374877,19.547804927506842,3.7827582117870273,75.42879167469647,63.91569999114496,9.829645259089935,17.65746638358103,1.8077601410934743,0.12308380888441312,7.174706120794487,25.451940035273367,1.1478260869565218,8.009331259720062,0.37562747497326304,2
51,VIA A. OMODEO N. 27 -nuovo edificio scolastico-,VI - Carrassi – San Pasquale,10,2,VIA A. OMODEO N. 27 ,4110.51937189618,1688.0796454443,4,3,0,San Pasquale,1.267782426778243,0.347962382445141,0.8461538461538461,19726,269.4798822374877,19.547804927506842,3.7827582117870273,75.42879167469647,63.91569999114496,9.829645259089935,17.65746638358103,1.8077601410934743,0.12308380888441312,7.174706120794487,25.451940035273367,1.1478260869565218,8.009331259720062,0.37562747497326304,2
52,VIA OMODEO N. 27 -nuovo edificio scolastico-,VI - Carrassi – San Pasquale,10,2,VIA OMODEO N. 27 ,4110.51937189618,1688.0796454443,4,3,0,San Pasquale,0.9246861924686193,0.335423197492163,0.3692307692307693,19726,269.4798822374877,19.547804927506842,3.7827582117870273,75.42879167469647,63.91569999114496,9.829645259089935,17.65746638358103,1.8077601410934743,0.12308380888441312,7.174706120794487,25.451940035273367,1.1478260869565218,8.009331259720062,0.37562747497326304,2
53,VIA OMODEO N. 27 -nuovo edificio scolastico,VI - Carrassi – San Pasquale,10,2,VIA OMODEO N. 27 ,4110.51856347427,1688.07749967721,3,3,0,San Pasquale,0.7615062761506276,0.1818181818181818,0.5025641025641026,19726,269.4798822374877,19.547804927506842,3.7827582117870273,75.42879167469647,63.91569999114496,9.829645259089935,17.65746638358103,1.8077601410934743,0.12308380888441312,7.174706120794487,25.451940035273367,1.1478260869565218,8.009331259720062,0.37562747497326304,2
54,VIA STRAZIOTA N. 3 (canc.) - scuola media - MICHELANGELO,VI - Carrassi – San Pasquale,9,2,VIA STRAZIOTA N. 3 (canc.) ,4110.120273519599,1687.92836679366,4,3,0,San Pasquale,0.5606694560669456,0.225705329153605,0.2307692307692308,19726,269.4798822374877,19.547804927506842,3.7827582117870273,75.42879167469647,63.91569999114496,9.829645259089935,17.65746638358103,1.8077601410934743,0.12308380888441312,7.174706120794487,25.451940035273367,1.1478260869565218,8.009331259720062,0.37562747497326304,2
55,VIA STRAZIOTA N. 3 (canc) -scuola media- MICHELANGELO,VI - Carrassi – San Pasquale,9,2,VIA STRAZIOTA N. 3 (canc) ,4110.120273519599,1687.92836679366,3,3,0,San Pasquale,1.209205020920502,0.2163009404388715,0.3333333333333333,19726,269.4798822374877,19.547804927506842,3.7827582117870273,75.42879167469647,63.91569999114496,9.829645259089935,17.65746638358103,1.8077601410934743,0.12308380888441312,7.174706120794487,25.451940035273367,1.1478260869565218,8.009331259720062,0.37562747497326304,2
56,VIA STRAZIOTA N. 3 (canc) -scuola media- MICHELANGELO,VI - Carrassi – San Pasquale,9,2,VIA STRAZIOTA N. 3 (canc) ,4110.120273519599,1687.92836679366,4,3,0,San Pasquale,0.9748953974895398,0.3448275862068966,0.5435897435897435,19726,269.4798822374877,19.547804927506842,3.7827582117870273,75.42879167469647,63.91569999114496,9.829645259089935,17.65746638358103,1.8077601410934743,0.12308380888441312,7.174706120794487,25.451940035273367,1.1478260869565218,8.009331259720062,0.37562747497326304,2
57,VIA STRAZIOTA N. 3 (canc) -scuola media- MICHELANGELO,VI - Carrassi – San Pasquale,9,2,VIA STRAZIOTA N. 3 (canc) ,4110.13644291947,1687.91441930758,4,3,0,San Pasquale,0.7112970711297071,0.231974921630094,0.5384615384615384,19726,269.4798822374877,19.547804927506842,3.7827582117870273,75.42879167469647,63.91569999114496,9.829645259089935,17.65746638358103,1.8077601410934743,0.12308380888441312,7.174706120794487,25.451940035273367,1.1478260869565218,8.009331259720062,0.37562747497326304,2
58,PIAZZA CARABELLESE N. 1 -edificio scolastico- BALILLA,VII - Madonnella,1,1,PIAZZA CARABELLESE N. 1 ,4112.06015649915,1687.90342832792,3,1,0,Madonnella,0.9790794979079498,0.2664576802507837,0.4923076923076923,10959,212.22672064777325,20.293822429053744,5.742102125968607,65.37455021262676,61.01874244256348,11.123368647835589,25.557011795543904,2.6638558834802604,0.19485580670303976,11.216566005176878,38.060559601379836,1.0999083409715857,14.992721979621543,0.4160751087703229,0
59,PIAZZA CARABELLESE N. 1 -edificio scolastico- BALILLA,VII - Madonnella,1,1,PIAZZA CARABELLESE N. 1 ,4112.06015649915,1687.90342832792,1,1,0,Madonnella,1.0418410041841,0.1786833855799373,0.6871794871794872,10959,212.22672064777325,20.293822429053744,5.742102125968607,65.37455021262676,61.01874244256348,11.123368647835589,25.557011795543904,2.6638558834802604,0.19485580670303976,11.216566005176878,38.060559601379836,1.0999083409715857,14.992721979621543,0.4160751087703229,0
60,VIA P. CARABELLESE N. 34 -scuola media- VERGA,V - Japigia – Torre a Mare,8,1,VIA P. CARABELLESE N. 34 ,4112.06015649915,1687.90342832792,5,1,1,Japigia,0.8661087866108786,0.1253918495297806,0.2717948717948718,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
61,PIAZZA CARABELLESE N. 1 -edificio scolastico- BALILLA,VII - Madonnella,1,1,PIAZZA CARABELLESE N. 1 ,4112.06015649915,1687.90342832792,1,1,0,Madonnella,0.9790794979079498,0.219435736677116,0.4564102564102564,10959,212.22672064777325,20.293822429053744,5.742102125968607,65.37455021262676,61.01874244256348,11.123368647835589,25.557011795543904,2.6638558834802604,0.19485580670303976,11.216566005176878,38.060559601379836,1.0999083409715857,14.992721979621543,0.4160751087703229,0
62,VIA P. CARABELLESE N. 34 -scuola media- VERGA,V - Japigia – Torre a Mare,8,1,VIA P. CARABELLESE N. 34 ,4112.06015649915,1687.90342832792,5,2,1,Japigia,0.6736401673640168,0.1379310344827586,0.282051282051282,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
63,VIA P. CARABELLESE N. 34 -scuola media- VERGA,V - Japigia – Torre a Mare,8,1,VIA P. CARABELLESE N. 34 ,4112.06015649915,1687.90342832792,5,0,0,Japigia,0.8200836820083682,0.122257053291536,0.282051282051282,29903,251.78885630498536,20.442764939972577,3.3139816158684083,66.17337542751908,60.453035336756265,10.72058623584167,20.650566781665844,1.9221642145230187,0.08794371602174608,6.662379421221864,29.552286030691345,1.491028556987617,12.76595744680851,0.3908971140548087,0
